"","SCC","Data.Category","Short.Name","EI.Sector","Option.Group"
"9663","40299995","Point","Surface Coating /Miscellaneous /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9664","40299996","Point","Surface Coating /Miscellaneous /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9665","40299997","Point","Surface Coating /Miscellaneous /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9666","40299998","Point","Surface Coating /Miscellaneous /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9667","40299999","Point","Surface Coating /Miscellaneous /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9668","40300101","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Gasoline","Industrial Processes - Storage and Transfer",""
"9669","40300102","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Crude","Industrial Processes - Storage and Transfer",""
"9670","40300103","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Gasoline","Industrial Processes - Storage and Transfer",""
"9671","40300104","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Crude","Industrial Processes - Storage and Transfer",""
"9672","40300105","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Jet Fuel","Industrial Processes - Storage and Transfer",""
"9673","40300106","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Kerosene","Industrial Processes - Storage and Transfer",""
"9674","40300107","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Dist Fuel","Industrial Processes - Storage and Transfer",""
"9675","40300108","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Benzene","Industrial Processes - Storage and Transfer",""
"9676","40300109","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Cyclohexane","Industrial Processes - Storage and Transfer",""
"9677","40300110","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Cyclopentane","Industrial Processes - Storage and Transfer",""
"9678","40300111","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Heptane","Industrial Processes - Storage and Transfer",""
"9679","40300112","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Hexane","Industrial Processes - Storage and Transfer",""
"9680","40300113","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Isooctane","Industrial Processes - Storage and Transfer",""
"9681","40300114","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Isopentane","Industrial Processes - Storage and Transfer",""
"9682","40300115","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Pentane","Industrial Processes - Storage and Transfer",""
"9683","40300116","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Toluene","Industrial Processes - Storage and Transfer",""
"9684","40300150","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Jet Fuel","Industrial Processes - Storage and Transfer",""
"9685","40300151","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Kerosene","Industrial Processes - Storage and Transfer",""
"9686","40300152","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Dist Fuel","Industrial Processes - Storage and Transfer",""
"9687","40300153","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Benzene","Industrial Processes - Storage and Transfer",""
"9688","40300154","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Cyclohexane","Industrial Processes - Storage and Transfer",""
"9689","40300155","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Cyclopentane","Industrial Processes - Storage and Transfer",""
"9690","40300156","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Heptane","Industrial Processes - Storage and Transfer",""
"9691","40300157","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Hexane","Industrial Processes - Storage and Transfer",""
"9692","40300158","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Isooctane","Industrial Processes - Storage and Transfer",""
"9693","40300159","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Isopentane","Industrial Processes - Storage and Transfer",""
"9694","40300160","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Pentane","Industrial Processes - Storage and Transfer",""
"9695","40300161","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Toluene","Industrial Processes - Storage and Transfer",""
"9696","40300198","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /See Comment","Industrial Processes - Storage and Transfer",""
"9697","40300199","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /See Comment","Industrial Processes - Storage and Transfer",""
"9698","40300201","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Gasoline","Industrial Processes - Storage and Transfer",""
"9699","40300202","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Product","Industrial Processes - Storage and Transfer",""
"9700","40300203","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Crude","Industrial Processes - Storage and Transfer",""
"9701","40300204","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Crude","Industrial Processes - Storage and Transfer",""
"9702","40300205","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Jet Fuel","Industrial Processes - Storage and Transfer",""
"9703","40300207","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Dist Fuel","Industrial Processes - Storage and Transfer",""
"9704","40300208","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Benzene","Industrial Processes - Storage and Transfer",""
"9705","40300209","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Cyclohexane","Industrial Processes - Storage and Transfer",""
"9706","40300210","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Cyclopentane","Industrial Processes - Storage and Transfer",""
"9707","40300211","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Heptane","Industrial Processes - Storage and Transfer",""
"9708","40300212","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Hexane","Industrial Processes - Storage and Transfer",""
"9709","40300213","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Isooctane","Industrial Processes - Storage and Transfer",""
"9710","40300214","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Isopentane","Industrial Processes - Storage and Transfer",""
"9711","40300215","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Pentane","Industrial Processes - Storage and Transfer",""
"9712","40300216","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Toluene","Industrial Processes - Storage and Transfer",""
"9713","40300299","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Specify Liquid","Industrial Processes - Storage and Transfer",""
"9714","40300302","Point","Petrol Prod Stor-Refinery /Tank Type Unknown /Gasoline","Industrial Processes - Storage and Transfer",""
"9715","40301001","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 13: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9716","40301002","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 10: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9717","40301003","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 7: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9718","40301004","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 13: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9719","40301005","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 10: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9720","40301006","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 7: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9721","40301007","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 13: Working Loss","Industrial Processes - Storage and Transfer",""
"9722","40301008","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 10: Working Loss","Industrial Processes - Storage and Transfer",""
"9723","40301009","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Gasoline RVP 7: Working Loss","Industrial Processes - Storage and Transfer",""
"9724","40301010","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Crude Oil RVP 5: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9725","40301011","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Crude Oil RVP 5: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9726","40301012","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Crude Oil RVP 5: Working Loss","Industrial Processes - Storage and Transfer",""
"9727","40301013","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Jet Naphtha (JP-4): Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9728","40301014","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Jet Naphtha (JP-4): Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9729","40301015","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Jet Naphtha (JP-4): Working Loss","Industrial Processes - Storage and Transfer",""
"9730","40301016","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Jet Kerosene: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9731","40301017","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Jet Kerosene: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9732","40301018","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Jet Kerosene: Working Loss","Industrial Processes - Storage and Transfer",""
"9733","40301019","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Distillate Fuel #2: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9734","40301020","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Distillate Fuel #2: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9735","40301021","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Distillate Fuel #2: Working Loss","Industrial Processes - Storage and Transfer",""
"9736","40301022","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Asphalt Oil: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9737","40301023","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Asphalt Oil: Working Loss","Industrial Processes - Storage and Transfer",""
"9738","40301024","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Asphalt Oil: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9739","40301025","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 6 Fuel Oil: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9740","40301026","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 5 Fuel Oil: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9741","40301027","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 4 Fuel Oil: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9742","40301028","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 2 Fuel Oil: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9743","40301029","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 1 Fuel Oil: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9744","40301065","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 6 Fuel Oil: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9745","40301066","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 5 Fuel Oil: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9746","40301067","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 4 Fuel Oil: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9747","40301068","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 2 Fuel Oil: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9748","40301069","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 1 Fuel Oil: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9749","40301075","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 6 Fuel Oil: Working Loss","Industrial Processes - Storage and Transfer",""
"9750","40301076","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 5 Fuel Oil: Working Loss","Industrial Processes - Storage and Transfer",""
"9751","40301077","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 4 Fuel Oil: Working Loss","Industrial Processes - Storage and Transfer",""
"9752","40301078","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 2 Fuel Oil: Working Loss","Industrial Processes - Storage and Transfer",""
"9753","40301079","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Grade 1 Fuel Oil: Working Loss","Industrial Processes - Storage and Transfer",""
"9754","40301097","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Specify Liquid: Breathing Loss (67000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9755","40301098","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Specify Liquid: Breathing Loss (250000 Bbl Tank)","Industrial Processes - Storage and Transfer",""
"9756","40301099","Point","Petrol Prod Stor-Refinery /Fixed Roof Tanks /Specify Liquid: Working Loss","Industrial Processes - Storage and Transfer",""
